fec_candidate_id,candidate_name,committee_id,committee_name,designation,designation_full,committee_type,committee_type_full,is_principal
S8MN00438,"FRANKEN, AL",C00457119,FRANKEN RECOUNT FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00438,"FRANKEN, AL",C00519884,FRANKEN SENATE VICTORY 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00438,"FRANKEN, AL",C00564708,FRANKEN UDALL VICTORY 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00438,"FRANKEN, AL",C00567529,GRASSROOTS VICTORY PROJECT 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00438,"FRANKEN, AL",C00453480,MINNESOTA SENATE VICTORY 2008,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00438,"FRANKEN, AL",C00519223,PROGRESSIVE VICTORY 2012,J,Joint fundraising committee,S,Senate,False
S8MN00438,"FRANKEN, AL",C00450775,SECURE OUR SENATE,J,Joint fundraising committee,S,Senate,False
S8MN00438,"FRANKEN, AL",C00454116,SENATE CHALLENGERS FUND,J,Joint fundraising committee,S,Senate,False
S8MN00438,"FRANKEN, AL",C00452219,VOICES FOR A SENATE MAJORITY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2IA00172,"FRANKEN, MICHAEL T",C00791525,"MICHAEL FRANKEN FOR IOWA, INC",P,Principal campaign committee,S,Senate,True
S4MN00510,"FRASER, JOSEPH",C00867705,FRIENDS OF JOE FRASER,P,Principal campaign committee,S,Senate,True
S6SC04197,"FREEMAN, KYLE ODONNELL",C00888479,KYLE FREEMAN FOR SENATE,P,Principal campaign committee,S,Senate,True
S2MD00602,"FRIEND, LORIE R",C00814442,ELECT-A-FRIEND,P,Principal campaign committee,S,Senate,True
S4MI00645,"FRIZZELL, JAMES KIETH MR SR",C00856245,JAMES FRIZZELL FOR SENATE,P,Principal campaign committee,S,Senate,True
S4MD00368,"FRYDENBORG, BRIAN EDWARD",C00848234,BRIAN FRYDENBORG FOR US SENATE FOR MARYLAND,P,Principal campaign committee,S,Senate,True
S4AZ00238,"FULCHER JR, LEONARD",C00858696,FULCHERFORSENATE,P,Principal campaign committee,S,Senate,True
S6CA01046,"FULKERSON, HEATH VINCENT",C00895789,PEOPLE OF THE UNITED STATES,P,Principal campaign committee,S,Senate,True
S4NV00338,"FULKERSON, HEATH VINCENT",C00850719,UNITEDTECH GOVERNANCE COALITION FOR NATIONAL POLITICS AND LEGISLATION,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6WV00154,"GAASERUD, ALEXANDER",C00885459,ALEX FOR WEST VIRGINIA,P,Principal campaign committee,S,Senate,True
S4AZ00139,"GALLEGO, RUBEN",C00558627,GALLEGO FOR ARIZONA,P,Principal campaign committee,S,Senate,True
